event_id,a10s0,a10s1,a10s2,a10s3,a10s4,a10s5,a10s6
205,-0.5061051874695368,-0.08359626334980477,0.7098865413075508,-0.7757683187225212,0.5382417941634744,-0.5132410857289773,-0.7106699818996045
206,-0.5371605390037837,0.2875186233738883,-0.336637525561504,-0.999314473878552,-0.08704712969011973,-0.225640038188316,0.9924100231942172
207,0.9076126277056586,-0.99400025465169,0.736186486207959,-0.9841437385600862,-0.13090116248691638,0.5252817526329372,-0.495981989566336
208,-0.0684343650045631,-0.9065013523277342,-0.9506287146366678,-0.9953599349753316,0.7747654309652484,0.9519695305488436,-0.3897540746130317
209,0.940903237818668,-0.8793106936943359,-0.6086101667638198,0.6419560421523048,-0.15452418355605474,0.9935904240784104,-0.3645983403031951
210,-0.6356592601419495,-0.9660091153948964,-0.4315552717192888,0.5176654949893565,0.6717181776526194,0.9945606118361592,-0.9222618759612616
211,-0.9944222924160566,0.24616796966481586,-0.2295381531297467,0.9681801864986166,-0.3073149427823254,-0.9104108764138542,-0.13906314702582878
212,0.035155429618553904,-0.7943862139794486,-0.19652469627460095,-0.3944232943671242,-0.94958076239917,-0.9989165266040428,0.8823932757999873
213,0.09376715299153833,-0.8451320900048097,-0.6534856413689724,0.4511202707181797,0.7766072558448016,0.3481015419375528,-0.9238062750950726
214,0.8074600608210973,0.6658947372661762,0.7152344257147378,0.9818191092712412,0.8660304835338378,0.6081984456239359,-0.3909149933126958
215,0.9786817536982856,0.8839845351872112,-0.3390738666830505,-0.8307633820026705,-0.5751783524351394,-0.019375661851461872,0.056126940742777034
216,0.8333416141807373,0.8867948472588216,0.3171914336404418,-0.6240998851305747,-0.4007331933404127,-0.7856409138999983,0.924347099302964
217,0.4636942764441484,0.6240321681131689,0.0496129767263386,0.3420886773542089,-0.15646786783388078,-0.07562562006619983,0.1312856702670045
218,0.8668792739045017,0.9969735071042368,0.9103659300189642,-0.9292191688561746,0.8306835878647171,0.1804342825214482,0.01970030072849485
219,0.12041693630434187,0.43450640415632985,0.7233786929295829,-0.7530260411330609,0.8192814820627948,0.188605381761734,-0.731806718676956
220,0.7502445289999378,0.8584890728378448,0.8291253427016123,-0.8354125486045083,-0.9729223564918926,-0.9305157516890836,-0.7351199204230596
221,0.8118182421135854,0.8225877529176078,0.9637488364177671,0.8843646663878787,0.9670123069535116,0.6566976993366109,-0.40208784669923
222,0.988325057218574,0.8631288979983627,0.9949261047071948,0.28831055846933057,0.9832439019672844,0.4940344970196706,0.9606750113122569
223,0.7883262706963796,0.9892984692868207,0.9982415653541948,-0.9999465919076972,0.9305510720686092,0.8225115799185744,-0.2189021925077097
224,0.9326479322311492,0.7858016750768819,0.9882442446294,0.2744560114175081,0.7107557991006341,-0.940574817348347,0.9269077629166328
225,-0.5774548293843991,0.40089087204399576,-0.7093840964099494,0.12049498066005382,0.702969613273045,-0.8458851022760959,0.21560319943437808
226,0.24795408874906025,0.10534521159797593,-0.1893483878208943,0.8533944059309383,-0.9475044740315208,0.3278968834577269,-0.11597601421324845
227,-0.3061904459907595,-0.9129082627350162,0.18749970022325727,-0.9630379715430208,0.6970196735174771,0.7041595969262696,0.9253770192876559
228,-0.989169044191296,0.9980021557701988,-0.19408997904598013,0.9848876156082204,0.8115434243429647,-0.9945072182891002,0.9711711096734036
229,0.06762754648121932,-0.07354976573497161,-0.8628661711467805,-0.9823404881747684,0.3307838667979569,-0.8665145450327009,0.8379186107667332
230,-0.03140417732462124,0.5420615035232994,-0.2570569285282019,-0.8529863712773167,0.7515850371255982,-0.021487413722357584,0.8548341412235487
231,-0.8750317016571663,0.6951517533102473,-0.7535396147509786,-0.6567004890743263,0.5284730412713804,0.4328681515547231,0.3877659929376934
232,0.9401423119633864,-0.9999694919522092,-0.05979462455615363,-0.6364417669395486,-0.8057967381068196,0.6382182663382805,0.9973596167614458
233,-0.20053692441206775,0.015698272522747442,0.9708978138768632,-0.2522583635161968,-0.08890338896188328,0.7752689972464265,-0.8546133856101646
234,0.9412074718866276,-0.3915034166476773,0.9736487645676184,0.7131939418967324,-0.686927952335125,0.9925855639298271,-0.9932209445506822
235,-0.5039202130097706,0.9552869786970876,-0.9152418382885309,-0.6468665525145256,-0.9906193717122392,0.8582091895437769,-0.6540764383817805
236,-0.9472009345635928,0.7079618333897164,0.21841989856876345,-0.4298821551610825,0.4597689672657258,-0.8442778425960934,-0.9655318328208876
237,-0.9999270547181822,0.5437738389509432,-0.6869845144838562,-0.9761684949332872,0.90548631152568,0.08660493672231401,-0.3711380687018236
238,0.4971274042935756,-0.924983949192708,0.7116983486929727,-0.6172216666766448,0.4199642020617208,0.6332281476388594,0.8649614268042312
239,-0.9974667514860938,-0.9989852491890916,0.9408478927248258,-0.7356999021763401,0.6123642664544456,0.4554975798385049,-0.9770346526668876
240,0.3674121701784979,-0.09692297727755893,-0.04968217052903804,0.9706173709753904,-0.9980218542215884,-0.6331408561490006,0.9269632349963904
241,-0.9388097652591316,-0.8306320511839597,0.5025266407844721,-0.8927421338064391,0.626686383256474,0.17501253938678313,0.1935553898308916
242,0.30445023283164524,-0.9245438542349652,0.9034320376685188,0.6431469087711642,-0.3220997738892814,0.24477660461073586,0.9397085830755352
243,0.7269007735296621,0.9160186016346568,-0.7101958772736039,0.9382109652275696,0.579819585123903,-0.1476156264989206,0.4614042443878088
244,0.15591811496062405,0.4371196190655319,-0.41233310331278217,0.6924657048237718,0.9667638964278138,-0.141633526263048,-0.3387552433749179
245,-0.3938809168114512,-0.38758660164061626,-0.7594065895415963,0.3679046322236525,0.8829933830221972,-0.9777620595643712,0.6267577792065269
246,0.1235884562868729,0.7540361322399722,0.3057798019574912,0.37707704994279456,0.8219652952031071,0.9616865294426764,-0.32852255424734694
247,0.5771700270456692,-0.40002825982940826,-0.8235741680047348,0.4180250442438934,0.7459166370962876,-0.9934001183373872,-0.3942023919191425
248,-0.8515929380617804,0.7311359623762146,-0.7085555717846345,-0.6996167391782673,0.4769908226200852,0.3792511250727093,0.34683580687268245
249,-0.0053293774476037715,-0.12582350577287188,0.944627180507092,0.4162439160979771,0.6091910150320288,-0.19683050888077605,0.971374737866843
250,-0.5035776820763622,0.9893694684120348,-0.05314508737599355,0.980472085908927,-0.9435508145068484,-0.21609571412530504,-0.3514310922991501
251,0.4888179257569611,-0.6830638322790726,0.9619546793205792,-0.017678025308136364,-0.995526444601114,0.4429662126720662,0.3189616408764564
252,0.1709315286648041,-0.6939937985115805,-0.3816470229973385,-0.5455199854861367,-0.8804591412950037,-0.9761331277649792,0.8143749914264675
253,0.21671527444684108,0.7629129160129923,0.9135463530576508,0.7772901779621223,0.6385649392019412,0.8533896738008452,-0.9967317006735342
254,-0.7441801642420252,-0.7119457216976446,-0.5276090126758671,-0.5792128716458447,0.9101684405639094,-0.2560780595540177,0.8990805750202159
255,0.99785903769384,0.6327731036648634,-0.5098276376014658,-0.93618059671603,0.9522011252878372,-0.4448571373875018,0.7144187708797941
256,0.9986922297039804,-0.8331503930266166,0.9985019876275008,0.7043288103710947,0.9998969219220076,0.5576052481940239,-0.7553457446305968
257,0.8103306184733534,-0.8877692772171835,-0.8928603258240968,0.026812644671313397,0.9963760534840752,0.16728244517216695,-0.3106695925605046
258,-0.9998623833756436,-0.006722036830840146,-0.9207516233791524,-0.020304666148169854,-0.4144570438806669,-0.973761369349366,-0.5522826212007583
259,0.11362543256653082,0.4108385699853884,0.007738906658950294,-0.6965215713903264,-0.9998177813592034,0.9782022524999641,-0.910509714934712
260,-0.8127850616151073,0.9998014579020496,0.9971071446001071,-0.8566305485492216,0.5024753668871665,0.9830920686414776,0.8823341479046833
261,0.7970191746477301,-0.9995339879714982,-0.9990003906639506,-0.5975370912135667,0.5731047134944052,-0.10957112282371877,-0.3597536122592436
262,0.8496339659726669,-0.9554202946674132,0.01284191552458572,0.999178050814575,-0.4446124675119146,0.5335877703483429,0.15529039557717467
263,-0.4905813764915055,0.9952330069477092,0.9996371728669214,0.35360093804559545,-0.04692495286178245,0.9524036147457281,0.0887645394872069
264,0.23834714380345914,0.8735449232619317,0.8131306094670071,0.7661008754975306,0.4604578951410237,-0.10678373491260336,0.297363682534018
265,0.37553558903037626,-0.9663603744939993,0.9787337762532178,-0.6349362567671455,-0.2944695282428983,-0.5700878476251107,-0.9872813296629296
266,0.3780374919399174,0.999938446966619,-0.2503006993503083,-0.2504976078531937,0.7263917531385731,0.9457902191721108,-0.5081672272956487
267,0.4205613653414825,0.8203628787638539,0.970877169720325,-0.8498319284537067,0.04726884263042345,-0.6867184996063064,0.8762707752613804
268,-0.924475973370814,-0.3973135677733223,-0.11716981367565735,-0.6654568202498864,0.9838886265879792,-0.9783761547820179,0.6414771549156939
269,0.48262127699386703,-0.3198077588846435,-0.3557705002070067,-0.11877355594264025,0.8910321801180976,0.3739112876246556,-0.915937344367159
270,-0.3057268269363637,-0.7350437612913165,0.9605964474925308,0.8819032879214037,-0.9944592921472988,0.5167768747757137,-0.5965454767565513
271,0.9999545033128832,-0.6872637066698759,0.7777450199638873,0.8304744677137044,-0.0813754587552557,0.751878065351109,-0.8571514940848277
272,0.5553450415571658,-0.9541107172569862,0.9885635506006464,-0.7030119622496582,-0.9635137762965046,-0.12526637076521174,-0.03596334845323422
273,0.2423162285629855,0.7915909561296383,-0.12476582286383425,-0.8508714260186285,-0.9731572962065652,0.7974625048696307,-0.9994988417644758
274,-0.6302132407084796,0.9495763082120936,-0.2611090762379721,0.9999325169712894,-0.8605382775670161,-0.028954152859472674,-0.4804859293886125
275,0.9719909471546844,-0.8463133097022059,-0.9999617162565588,-0.9569385370852186,-0.9141762978631373,-0.847982890763278,0.7794236211014454
276,-0.4774338197449149,-0.9516981482606306,0.3873806426813984,0.04217426272568163,-0.3784772941462418,0.4674329207728661,0.2777177278680553
277,-0.999364868167028,0.3424803863772844,-0.8447726544661447,-0.9937041868323556,0.0654996121620543,0.5957153340890678,-0.13022159981938164
278,-0.9963029103552022,0.8114177971508705,-0.7109629795495054,0.433819225504647,-0.15864811149349456,-0.8279772634169362,-0.2840642923064103
279,-0.9995944821305924,-0.8804488486232289,0.7853830976058852,-0.06520883361782956,-0.981079080682351,-0.29494173909930005,-0.36905147284499423
280,0.0983960675203798,-0.25202874017443105,-0.9895336246555636,-0.9512215054197009,0.466921177041564,-0.5296809804098848,0.5194303566535385
281,0.3682167030117142,-0.9456647888179169,-0.331294273997799,-0.9634047578833036,-0.3913401993048946,-0.8906691067572587,-0.9987445643071728
282,0.99856258739663,0.6683934386314183,0.6275681179312176,-0.3796696658064885,0.9742144054364748,0.5144155353485006,0.7735958731462359
283,-0.07781854717941185,-0.9889539379685602,0.3741958219446712,-0.9628145069701916,0.9065055858374804,0.24910499370606004,-0.429577171520247
284,0.9468832352411872,-0.9028001524264632,-0.35080490382940777,-0.3478562180520737,-0.9941141402426164,-0.6547827893372627,-0.8746586515417272
285,-0.7656424208509862,0.3590720046223667,-0.9032235925352528,-0.7778450346894975,-0.9184003133604408,0.7233090044902142,0.05529367750639326
286,0.9873385081226695,0.8602443061191819,0.9974271350110748,-0.7761897169664091,0.5041165652579311,-0.1580772218955529,0.28083698274887553
287,0.5695204212196667,0.8099020373494416,-0.8717150323400065,0.3006466958044868,-0.3720007426831811,-0.010627200682691205,0.6182927175310301
288,0.7213416692691015,0.1620141159216622,0.08137704152766502,0.6865395072949818,-0.9205584208912052,-0.9995493626871382,-0.998200547415398
289,0.07751569846634614,0.674916781237043,0.5383046280918483,-0.2179373423117998,-0.5389849098290889,0.8918295545500632,-0.9722355123284688
290,0.5198669342117036,-0.06769473981266168,0.5213715377536552,0.4958610215100753,-0.2247426626386036,-0.6897240356717949,0.6333770719469679
291,0.5672310320201956,0.9364185212532152,0.5639888818543964,0.8625672134790622,0.9998259212267744,0.9639188808138978,-0.5488281094046549
292,-0.9753072153352476,-0.8097573147172683,-0.11942251527095725,-0.4422867946701911,-0.9266331148738436,-0.5739951996789856,-0.6470968855178312
293,0.0901826873437265,-0.9891141234537154,0.4922543528883919,-0.34143340239549763,0.998165824753254,-0.9760834670873084,0.9999928029038464
294,-0.9846927630720952,0.8803035952389491,-0.6317235337722494,-0.6826623938003034,-0.7859659157461734,0.17624376258959604,0.9637350972699016
295,-0.9007168994161244,-0.5643087509803217,0.9589253659380624,-0.8244745228885905,-0.5758289476772118,0.42431813750988906,0.6716862114800525
296,-0.9548183027793186,-0.9999995927969259,-0.3638649078749638,-0.9597394263780609,-0.9815692187541024,-0.9810874145344513,0.2498146716778457
297,0.02024245970478011,0.927512529097596,-0.970615241607413,-0.7562766125512964,-0.38065278115264783,0.9993716678135709,-0.32417067342341593
298,0.5963256277626993,-0.9857717689384836,-0.4460670875079815,-0.6786045612269382,-0.6870073645143351,0.617756411791561,-0.4609676307357419
299,0.31905763951069666,-0.3606919296665257,0.9340527145000784,-0.5455601714121311,0.98536108082272,-0.6038491672606813,-0.8532904536118534
300,-0.9752698202068322,0.9880887112957659,0.3371719094165684,0.9995590097991116,0.8731446067040538,-0.9400766274795962,0.7871308480432627
301,0.5939351297015585,0.27270248264024965,0.984912068681884,0.6675959327331149,0.3145183929500744,0.005945365436882138,-0.8990505666497198
302,0.6738777390861211,0.4521844207329943,-0.9003015266888598,-0.7941464276968782,-0.6760806644970628,0.5551464243092713,-0.2732443916420005
303,0.8263437751301874,-0.6743950180326099,0.8278501609358295,-0.5437744238066013,-0.754830069277926,0.8953315626333916,0.3112434035401458
304,0.9925044350862912,-0.4814488152148802,-0.4656400252615326,-0.4927685809092695,0.7498762079719526,-0.3870291259293872,0.11382635238614072
305,0.8807512600157794,-0.4845305891905749,0.6014465511807907,0.3890518276444345,0.5315583652663889,-0.6391434168086273,0.7767141088049707
306,0.9983889669483004,-0.8558919742262306,-0.1756261395562869,0.8160539617241924,-0.20019860050022534,0.6952147482999231,0.9622566212196024
307,-0.7960657418664472,-0.8168331733343027,-0.9768732191439408,0.9524409234827158,-0.3791515805932129,-0.8066279112459299,0.8157635972269831
308,-0.3222658858265644,-0.19071512832450332,-0.3201344653008373,0.5135526157299285,-0.7402147115561883,-0.7978601690678397,-0.6677556157396963
309,-0.7183288087885418,0.198198153338015,-0.8706235294378316,-0.8381605134615489,-0.3919256439027679,-0.9853286144530088,0.9248345101320792
310,-0.6783615252619665,0.895923483358596,0.9619877017608178,0.7512333577590635,-0.01869638996149918,0.09668005464202273,-0.36700410638723546
311,-0.1535356968188331,-0.9032165357157984,0.07063946009802059,-0.16690282656051644,-0.9970901738236692,-0.9815679006522616,0.9521101334666779
312,-0.8304740207383404,-0.3330005449045745,-0.5290404340752592,-0.9306882299462754,-0.0696277283896925,0.0863483735908501,0.6039486534804788
313,-0.996270409759284,0.9180173817147824,0.43696462380827866,0.594118040998943,0.44424334515541897,0.9956761963850248,-0.9291246698384672
314,-0.9930195293033512,-0.522440234664677,0.9739266803145789,-0.5882313988946428,0.3132336152754618,-0.6247993833220151,0.7549145674926134
315,-0.9460456853079184,-0.9999613569580268,-0.311831542979895,0.97568063947552,0.795065807566749,-0.9992064293508424,0.2563969721377425
316,-0.6060525093263083,-0.38386667154888215,0.5349714090892578,0.5042892664819589,-0.3689154454807052,0.9740395658212251,-0.6390508360216915
317,0.8854855093022508,-0.7328989868022027,-0.9976099713651002,0.9900708384769696,0.6865678020903995,0.9616520459396865,0.5558283100369373
318,0.9942651333562144,-0.5194616161541031,0.2091179098240304,0.4953013898652162,0.7350756130990724,-0.9530855156859598,-0.8573557045011476
319,0.7571492394001952,0.032173743537716466,-0.9856347932114432,0.8694452579989942,-0.12325292788083995,0.3006539042995798,0.1936470012554883
320,-0.8952590436528347,-0.982192341823818,0.8845280546407502,-0.9773073806200592,0.7223705717559658,0.2989732354993436,0.7759177679054876
321,0.06433938145357859,-0.7584373474377395,-0.15487750234139064,0.7159628104990018,-0.912775760729598,-0.9977704668297624,0.1178788647351698
322,0.9953848300093564,0.2145811499495528,0.5138352962957553,0.9466026803616672,0.5254010261029441,-0.3952377499966225,-0.995992973818471
323,0.2571493419953335,-0.8767078490901731,-0.22701426187601376,-0.9579344774021316,-0.8734121073775993,-0.9671009339776904,0.7654098977131466
324,-0.2922555974325193,-0.3558451915455389,-0.978732537624558,0.0016674656256648374,-0.9864575469415392,-0.954430653656383,-0.9740950989538248
325,0.1473756968216831,-0.9013443630388064,-0.9994657299349494,-0.8841751457782672,-0.755340928229596,0.35086632012168395,-0.7782889005231817
326,0.1811358535637344,0.7837839352522502,-0.6355911976316955,0.9499349710642916,0.2619837884551153,-0.15251946087310966,0.9756648687886544
327,-0.998734618235626,0.9541983250427124,0.6554779841700135,0.5363568085981075,-0.0025112015397643762,-0.9488657301119958,-0.7141007553176865
328,0.5210400565966037,-0.9122887217345657,-0.8828817115753121,0.23324735508732145,-0.8286036869797131,-0.7813144209055992,0.5554168365959539
329,-0.31098979841868823,0.417979580955526,-0.9847570524202932,0.2866108349728101,0.06691641004155635,0.5689431119241213,0.7972893646891185
330,0.9667296271591698,0.3862398862599933,0.9982064718163244,-0.3462234918087149,0.9980389723458368,-0.9970717399419278,0.272868292384676
331,-0.9829481699313172,0.2753249840992373,0.99890597842551,-0.99986002202447,-0.5169990857993234,-0.7974360588485446,0.8439278992449939
332,0.7336163220452112,0.9771613345322192,0.7656451321421778,-0.21904361808122336,0.8479529860659993,-0.05279100719303582,0.7494030238714027
333,0.6776556445924179,-0.7230338543651229,-0.0030638730158466837,0.33753558331504563,-0.41810083232515177,0.8711205841381966,0.9603110778234204
334,-0.9190393711915144,-0.21510329730631575,-0.7937288657923791,-0.9159490665541632,-0.9164349795994222,0.11187474004946933,-0.9496592738410244
335,-0.3664010102085084,-0.3753275927490372,0.9854585519222434,-0.2503320793438151,-0.7642988535199612,-0.7013186331356038,0.016039167249014042
336,-0.5476802546633471,0.8734069855975088,-0.4699565642629644,0.9961549660064676,-0.20532729489398208,0.9986139947905656,0.8734064468732528
337,0.9729391476867932,0.14497434746083415,0.9837527239557986,0.945845640276234,0.6952894863334276,-0.7302386884752877,0.05585847092063953
338,-0.5850656797019558,-0.9353564059802448,-0.6187631735917332,0.8858988980444056,-0.6697963703348755,-0.6960767322664483,0.9059558869359392
339,-0.6142633298764627,-0.771230536451615,-0.9050328282545784,-0.9735372239813196,-0.7250091342584822,-0.8578844519144677,-0.12292688086866214
340,0.5735097418479509,-0.5716145133613798,-0.6381966944317979,-0.18206851110684028,0.2837352934630253,0.7768389020587227,0.9618707317880416
341,0.8955394555533437,0.7050211724589766,0.998691730429274,0.9575055058453652,0.8939323772773734,0.7912956733542116,-0.5327700138589879
342,0.9999881897780912,-0.9981457677660612,0.9805372659289726,-0.7172464008696608,0.7427889198734149,0.7734015105045576,-0.35904540804849044
343,0.7000941281775346,0.9995747351779986,-0.9999308445392469,-0.5673764606083386,-0.12575131719699828,0.3728945113380271,-0.9374653193985296
344,0.5278276135698692,0.21574014259130872,-0.7766824864132307,-0.06112032357407805,0.2293279265813117,0.8530615701133752,0.7626730660944097
345,0.5210026076276001,-0.9902812070921232,0.5091366846379859,0.8359528104132311,-0.10066051591963793,-0.984061307535116,-0.9611957627427268
346,0.983128227129354,0.3745645720027719,-0.9893297002146842,0.8295639575370191,0.10931249970998766,-0.5265530847591635,-0.9860408635560046
347,-0.5491947108046699,-0.3091237498213534,0.9713936610581836,0.9074329920762452,0.9401334005993812,0.41246428511819777,-0.8381313098223049
348,0.8410796714466064,-0.8149274265517725,-0.29059811615286724,-0.9010329684773042,-0.9370602789723989,0.7634035831980619,0.12998237570363055
349,-0.41959232552081605,0.6530995532585464,-0.8948709509797318,-0.966795790455379,0.9688571642253312,0.16136599688900505,-0.18961925153503945
350,0.11397103547796986,-0.927702050076772,0.6264857763199523,-0.9500561481185432,-0.7722627412183538,-0.9065492819250084,-0.1569456349898796
351,-0.4703152894387185,-0.6057395432151765,-0.8910244561678553,0.9993321733513448,-0.13066016095198474,-0.0567541796531234,0.9043700277952668
352,0.4254342008970545,-0.7223753937092852,-0.6571766627634926,0.9957694529164516,0.25463226163195984,-0.9057402345394532,-0.9698446223391772
353,0.9544750246565552,-0.11731926579949245,-0.5404977907776971,0.4463207511279784,0.8329103272542423,0.7248526603653209,-0.7042258477647267
354,0.9932412615733441,-0.7510242566307564,0.7273180165879727,-0.9813623218566772,0.92451805754106,-0.4732264872273019,-0.5640316651228889
355,-0.9979204241017418,0.25427435603692283,0.8320031760346602,0.466593956943387,0.17439029403456302,-0.07687351653991101,0.4575626751198971
356,-0.6640496050345843,-0.6204367376958148,0.4176710445223006,0.9677309407460174,-0.8121352104282591,0.802601692890956,-0.5878664259142109
357,0.9389806021888863,-0.22425603026219132,-0.7585445910258753,-0.5054459337276144,0.789427502223663,0.9655022968332719,0.9991563321286748
358,-0.8723915944098676,0.9105285135722924,-0.9825224855091942,-0.2697644964189027,-0.520451961202319,0.5202019488927316,-0.878868885686734
359,0.8313558877178608,0.9633308116606594,-0.8825956982667507,0.8794579969460761,-0.5969448880503705,-0.6100558465224698,0.4329077806044636
360,-0.9094045350360559,-0.8586102419402646,-0.2587325601818428,-0.6399058785147411,-0.956944670442643,-0.5244297697529716,-0.6402905925045824
361,-0.58306741801749,0.3304013084233657,0.9434564032941124,0.3306252352335397,-0.9997243809902682,-0.3329427820532328,0.9637496525324368
362,-0.5827356112610171,0.02630893884963508,-0.4380589123695859,-0.8769689054565677,0.9992911065866941,-0.9838193669340528,-0.27140496701690714
363,-0.7771789131506945,0.6142262556662097,0.10390978914915028,-0.9962385135404216,-0.5305374217011695,0.7988224945149112,0.6433662851791662
364,0.9900548971677322,-0.8826995976998923,-0.7965512492773654,0.649117306981121,0.4148154790826337,0.9858358145129592,0.7095274006876897
365,-0.946686229479792,0.999303721836826,0.03615378098332564,-0.2949849685171181,0.7058513659958716,0.924849404666255,-0.8162958259744304
366,-0.21898892404643386,0.4840520455789756,0.4791655557964272,-0.9771784967689496,-0.7916317119522582,0.42181604761462105,0.443681156076982
367,0.3022573249972188,0.7145284032448063,0.3008426112562846,-0.32161413859747195,0.3470485832001014,0.9491012578728459,-0.8062682104228684
368,0.6812410738990838,-0.679664523447714,0.9847970442712508,-0.7942135588668611,-0.9917621106775424,-0.1507911099441822,0.016504066469730874
369,-0.7562733899090079,-0.10561406797747253,-0.04830899952305755,-0.9648184510181764,0.20873766930956525,0.8249491681534089,0.5929018002542003
370,0.9297609496614531,-0.9466934168113836,-0.1766988991478145,0.9099843963258084,0.9985347509066153,0.2644959567825817,-0.7573251499473808
371,-0.957546783579244,0.7196781005674893,0.9664846194337317,-0.36490320872373627,-0.7241361834704289,0.9969484238325418,0.9378263264243084
372,-0.7343840295705478,0.2889935537729389,-0.8931229846646804,-0.05384991129664792,0.98682916033539,0.9946761413235512,-0.9999813763761252
373,0.7634796333034772,-0.3142939706514643,-0.290899090480338,-0.388542636721474,-0.9635980197259016,-0.2524174650516646,0.4867297966247465
374,-0.9997197908460236,-0.2761168379109645,-0.90962985842565,-0.40167735421180856,-0.3598056194467893,0.29877072638001195,-0.6730239242473448
375,0.920329875333132,-0.038088716271966805,0.9773708231186031,-0.8202446833477288,-0.055143104175682,-0.1936446036827156,-0.7485831940875887
376,0.9890117314154008,-0.5470080340784491,-0.4434674479386179,-0.10230941035745483,0.9762999439333204,0.715229185340631,-0.046915413766541215
377,0.09699758163203484,-0.3079644954662837,-0.8368761362264348,0.5789609001958935,0.8474333444413573,0.9999084363697917,0.9516287974644668
378,-0.1901802866434424,0.9078617328954982,-0.7565526134279059,0.33231806280717263,0.17352940163174027,0.7000000160374649,0.1039500966936998
379,-0.8836366503421696,-0.8241118348226645,0.7512557381481493,-0.1940834835723708,0.7096231200785497,-0.8989356240298554,0.9281116016395172
380,-0.7125827244181622,0.9675217505206296,-0.5696004459550263,0.98480762373962,-0.7251662930388548,0.9397989053118776,-0.9995547775252912
381,0.09555622829779026,-0.99364003128027,-0.4664542173319421,0.982487961280122,-0.6263210941708001,0.3452998947594169,0.992897462218208
382,-0.003412914056440964,-0.6380287346251737,-0.8273090043071895,-0.8244272488476031,-0.6978152207378814,0.7577883224502563,0.994567701015705
383,0.8118091947498518,-0.4155027133270101,-0.9349715148128858,0.5638519335661479,0.2502439006463302,0.9860774620267408,0.9096388881199656
384,-0.5158688538976143,-0.6396414057431037,-0.9418309556943724,0.20370024788654792,-0.9823837898630279,-0.9092223898426228,-0.9588273095614096
385,0.3362660724107045,0.6429009619006432,0.4249941374981791,0.018771328363969636,0.3397882314002187,0.7423444272943848,-0.7107542125063473
386,0.7017422925360504,-0.4623141061709091,0.7392956808317266,-0.4779696294513393,0.4292690868608921,0.27362536542219235,-0.9326704265913698
387,-0.011053749330980644,-0.9723451469530198,0.9982139147788228,-0.031407532279907405,0.4171127202220794,-0.9146876574403496,0.3718669240536695
388,0.8854413840589611,-0.4294557452435326,-0.4442576544550009,-0.25035156150173404,-0.9648551947709856,0.9916059352317992,-0.9819083257748484
389,-0.7140783092954051,-0.7016162178132274,0.3083089603992994,-0.7485756462279011,-0.6873975900742244,-0.4099854475267367,-0.6986217299476708
390,0.6711231364705473,-0.6648569927163169,-0.3206196149688744,0.6760361319901717,-0.28017614635809546,0.925743426635686,0.40665471203399217
391,0.7362600668852756,-0.6607143231755599,-0.6556707489054954,0.18384044669204488,0.638968587863676,0.6536129312172866,-0.9873153154804454
392,-0.033501925736281656,0.3140852237667017,0.9065111204418841,0.2102206454762696,-0.14681486002347213,-0.8102666773907434,-0.5251343151714212
393,-0.44163573049403504,-0.7104670319030719,-0.1832095244755416,0.2621723803695752,0.8049959820527132,-0.9152950948907088,0.88519473436538
394,-0.12169193134739535,0.8753505384469976,-0.6631468184833917,0.4984911491128006,0.9998285811258548,-0.13817383707682312,-0.5259592519252652
395,0.3352039189261269,0.8437144436129188,0.8288082569209266,0.6709172098634664,0.7517614263474645,0.9238735410827328,-0.9993573380398244
396,0.8719889782562141,0.3834736623140163,0.3016686197629041,0.3175361103506367,0.9611665992609848,-0.34299510607967,-0.921057550739131
397,-0.5620488115524804,-0.6250837944935737,0.7634840518641872,-0.9954068147717784,-0.9936045359129724,0.6080588809175651,-0.5931842471263831
398,0.976092390260365,0.8001035920700259,-0.16760080295762916,0.5557997162419415,0.7826911253074977,0.5497301614048741,0.9964488426260936
399,-0.2402119932299592,0.06993476979886082,0.15134198587152242,0.99773302930831,0.941849107092624,-0.287158707967264,-0.5039887258900662
400,-0.5904073141959186,0.7159618777045561,-0.9998239789737144,-0.9394461743574708,0.9081766470132692,-0.14726632284956767,0.022018050031298263
401,0.9875571617337164,0.1239742850290768,0.927792297281114,-0.7507600294773166,0.8944439871610165,0.9926685231211404,0.4764758887255564
402,0.18143843902546772,-0.09816640224832107,0.268360462702571,-0.9599973634794344,0.05221311584158739,-0.00012152880759611568,0.9788746146584272
403,0.9547230424974422,-0.4414199638990123,0.5608647157305503,0.9906927920626551,-0.4647167913588869,-0.6606830641172309,-0.5361825891469127
404,-0.5052730667132814,-0.9715179753851196,0.7611955195952338,-0.9872909545481094,0.9777719614008596,-0.15005595084937232,-0.9992785568533974
405,0.7854821675686292,0.8372546847150946,0.22719259202708744,-0.6855531546401066,-0.4926940647173784,-0.7291491786917084,0.8970101706683812
406,0.3976418896020537,0.612616962719097,0.9815015695968664,-0.6904970504692339,0.8519517586814236,-0.6655075619483338,0.8931584955255405
407,-0.6892454898341333,-0.3898182755360024,-0.8887675007297369,0.430164355644678,-0.6451821968654923,-0.8856138870366874,-0.9947329153984252
408,0.7107862665086284,0.5467932409748026,0.6840686426896745,-0.18148957562736692,0.9962844119765012,0.8776535810957043,0.6480951847829336
409,0.4124941529579945,-0.17178135530758595,-0.22751630428404954,-0.8200061487045365,-0.13453975009310495,-0.9956614168624608,0.8387779425685207
